datetime,T_air_C,PAR_umol,CO2_ppm,RH_percent,wind_speed_ms
2019-02-24 14:00:00,26.8,1189.555556,464.0,60.5,0.3
2019-02-24 15:00:00,25.9,1041.422222,502.0,64.2,0.3
2019-02-24 16:00:00,24.5,691.288889,263.0,73.6,0.3
2019-02-24 17:00:00,20.0,498.266667,280.0,77.0,0.3
2019-02-24 18:00:00,17.2,188.533333,292.0,86.3,0.3
2019-02-24 19:00:00,16.1,4.488889,344.0,86.3,0.3
2019-02-24 20:00:00,16.6,0.0,381.0,84.4,0.3
2019-02-24 21:00:00,16.1,0.0,415.0,80.2,0.3
2019-02-24 22:00:00,16.1,0.0,461.0,84.7,0.3
2019-02-24 23:00:00,16.1,0.0,481.0,82.5,0.3
2019-02-25 00:00:00,16.0,0.0,509.0,81.4,0.3
2019-02-25 01:00:00,16.0,0.0,538.0,81.5,0.3
2019-02-25 02:00:00,16.0,0.0,561.0,80.4,0.3
2019-02-25 03:00:00,16.1,0.0,589.0,87.6,0.3
2019-02-25 04:00:00,15.9,0.0,618.0,87.1,0.3
2019-02-25 05:00:00,16.1,0.0,630.0,86.6,0.3
2019-02-25 06:00:00,16.6,0.0,655.0,84.6,0.3
2019-02-25 07:00:00,17.9,0.0,695.0,88.2,0.3
2019-02-25 08:00:00,17.9,13.466667,712.0,86.8,0.3
2019-02-25 09:00:00,18.2,121.2,663.0,87.1,0.3
2019-02-25 10:00:00,19.0,511.733333,578.0,86.8,0.3
2019-02-25 11:00:00,23.9,776.577778,689.0,74.8,0.3
2019-02-25 12:00:00,24.8,1027.955556,610.0,67.7,0.3
2019-02-25 13:00:00,25.7,1149.155556,565.0,63.4,0.3
2019-02-25 14:00:00,26.9,1077.333333,646.0,69.2,0.3
2019-02-25 15:00:00,25.9,1001.022222,615.0,68.8,0.3
2019-02-25 16:00:00,22.3,682.311111,319.0,79.1,0.3
2019-02-25 17:00:00,20.0,341.155556,287.0,81.5,0.3
2019-02-25 18:00:00,16.6,161.6,316.0,86.5,0.3
2019-02-25 19:00:00,15.4,4.488889,377.0,85.1,0.3
2019-02-25 20:00:00,15.5,0.0,408.0,83.7,0.3
2019-02-25 21:00:00,15.5,0.0,449.0,81.9,0.3
2019-02-25 22:00:00,15.5,0.0,481.0,82.9,0.3
2019-02-25 23:00:00,15.9,0.0,507.0,81.7,0.3
2019-02-26 00:00:00,15.5,0.0,553.0,84.9,0.3
2019-02-26 01:00:00,15.6,0.0,579.0,84.8,0.3
2019-02-26 02:00:00,15.4,0.0,592.0,85.4,0.3
2019-02-26 03:00:00,15.3,0.0,617.0,85.3,0.3
2019-02-26 04:00:00,15.2,0.0,633.0,85.9,0.3
2019-02-26 05:00:00,15.5,0.0,643.0,83.8,0.3
2019-02-26 06:00:00,16.0,0.0,671.0,84.5,0.3
2019-02-26 07:00:00,16.5,0.0,684.0,86.4,0.3
2019-02-26 08:00:00,17.7,58.355556,696.0,86.6,0.3
2019-02-26 09:00:00,17.8,305.244444,625.0,82.7,0.3
2019-02-26 10:00:00,21.1,511.733333,658.0,77.6,0.3
2019-02-26 11:00:00,24.1,938.177778,579.0,69.2,0.3
2019-02-26 12:00:00,24.9,1135.688889,555.0,66.9,0.3
2019-02-26 13:00:00,26.5,1212.0,685.0,64.0,0.3
2019-02-26 14:00:00,26.3,1176.088889,539.0,61.8,0.3
2019-02-26 15:00:00,27.3,1041.422222,845.0,68.0,0.3
2019-02-26 16:00:00,24.6,812.488889,305.0,72.9,0.3
2019-02-26 17:00:00,20.2,475.822222,291.0,74.5,0.3
2019-02-26 18:00:00,16.7,134.666667,317.0,87.0,0.3
2019-02-26 19:00:00,16.0,0.0,368.0,85.0,0.3
2019-02-26 20:00:00,16.6,0.0,405.0,84.3,0.3
2019-02-26 21:00:00,17.1,0.0,441.0,84.4,0.3
2019-02-26 22:00:00,15.9,0.0,483.0,82.8,0.3
2019-02-26 23:00:00,16.8,0.0,506.0,83.2,0.3
2019-02-27 00:00:00,15.8,0.0,545.0,83.4,0.3
2019-02-27 01:00:00,16.2,0.0,569.0,83.1,0.3
2019-02-27 02:00:00,16.2,0.0,582.0,82.1,0.3
2019-02-27 03:00:00,16.3,0.0,618.0,85.9,0.3
2019-02-27 04:00:00,16.1,0.0,630.0,84.9,0.3
2019-02-27 05:00:00,16.2,0.0,663.0,87.2,0.3
2019-02-27 06:00:00,16.5,0.0,673.0,87.2,0.3
2019-02-27 07:00:00,17.2,0.0,684.0,88.1,0.3
2019-02-27 08:00:00,17.6,8.977778,642.0,87.7,0.3
2019-02-27 09:00:00,17.1,125.688889,531.0,85.9,0.3
2019-02-27 10:00:00,17.9,112.222222,696.0,89.1,0.3
2019-02-27 11:00:00,17.3,175.066667,621.0,85.0,0.3
2019-02-27 12:00:00,18.0,139.155556,589.0,88.2,0.3
2019-02-27 13:00:00,18.7,210.977778,573.0,88.4,0.3
2019-02-27 14:00:00,18.7,309.733333,443.0,84.9,0.3
2019-02-27 15:00:00,17.3,143.644444,470.0,90.4,0.3
2019-02-27 16:00:00,17.7,228.933333,375.0,88.0,0.3
2019-02-27 17:00:00,17.8,264.844444,363.0,89.6,0.3
2019-02-27 18:00:00,16.9,71.822222,388.0,91.3,0.3
2019-02-27 19:00:00,16.0,4.488889,422.0,90.6,0.3
2019-02-27 20:00:00,15.5,0.0,438.0,88.5,0.3
2019-02-27 21:00:00,15.4,0.0,445.0,87.8,0.3
2019-02-27 22:00:00,15.8,0.0,466.0,87.6,0.3
2019-02-27 23:00:00,16.1,0.0,476.0,86.7,0.3
2019-02-28 00:00:00,15.7,0.0,494.0,87.0,0.3
2019-02-28 01:00:00,15.6,0.0,521.0,85.9,0.3
2019-02-28 02:00:00,15.2,0.0,541.0,84.6,0.3
2019-02-28 03:00:00,15.4,0.0,575.0,83.7,0.3
2019-02-28 04:00:00,15.2,0.0,602.0,84.3,0.3
2019-02-28 05:00:00,15.9,0.0,622.0,83.3,0.3
2019-02-28 06:00:00,16.3,0.0,611.0,85.0,0.3
2019-02-28 07:00:00,16.6,0.0,631.0,85.7,0.3
2019-02-28 08:00:00,17.6,35.911111,645.0,86.2,0.3
2019-02-28 09:00:00,18.5,157.111111,560.0,87.1,0.3
2019-02-28 10:00:00,18.4,417.466667,558.0,86.9,0.3
2019-02-28 11:00:00,24.0,799.022222,647.0,78.1,0.3
2019-02-28 12:00:00,24.7,1005.511111,502.0,71.5,0.3
2019-02-28 13:00:00,25.0,960.622222,533.0,66.5,0.3
2019-02-28 14:00:00,23.1,974.088889,676.0,69.4,0.3
2019-02-28 15:00:00,22.7,938.177778,464.0,65.5,0.3
2019-02-28 16:00:00,21.0,588.044444,321.0,82.7,0.3
2019-02-28 17:00:00,19.4,242.4,277.0,87.3,0.3
2019-02-28 18:00:00,16.6,107.733333,297.0,89.6,0.3
2019-02-28 19:00:00,15.9,4.488889,350.0,88.4,0.3
2019-02-28 20:00:00,16.8,0.0,406.0,87.6,0.3
2019-02-28 21:00:00,16.4,0.0,429.0,86.6,0.3
2019-02-28 22:00:00,16.2,0.0,460.0,85.8,0.3
2019-02-28 23:00:00,16.0,0.0,486.0,84.2,0.3
2019-03-01 00:00:00,15.8,0.0,518.0,84.8,0.3
2019-03-01 01:00:00,16.1,0.0,539.0,85.6,0.3
2019-03-01 02:00:00,16.1,0.0,558.0,88.0,0.3
2019-03-01 03:00:00,16.0,0.0,592.0,87.8,0.3
2019-03-01 04:00:00,15.9,0.0,603.0,88.4,0.3
2019-03-01 05:00:00,16.3,0.0,522.0,85.1,0.3
2019-03-01 06:00:00,16.7,0.0,481.0,83.3,0.3
2019-03-01 07:00:00,17.1,0.0,489.0,84.0,0.3
2019-03-01 08:00:00,17.8,22.444444,511.0,85.9,0.3
2019-03-01 09:00:00,18.7,215.466667,495.0,86.2,0.3
2019-03-01 10:00:00,21.1,606.0,609.0,76.6,0.3
2019-03-01 11:00:00,23.7,911.244444,571.0,71.9,0.3
2019-03-01 12:00:00,24.8,1108.755556,605.0,68.9,0.3
2019-03-01 13:00:00,25.7,1216.488889,501.0,65.4,0.3
2019-03-01 14:00:00,26.4,1198.533333,469.0,63.9,0.3
2019-03-01 15:00:00,26.4,1054.888889,547.0,66.1,0.3
2019-03-01 16:00:00,24.6,834.933333,277.0,74.9,0.3
2019-03-01 17:00:00,21.0,480.311111,255.0,81.8,0.3
2019-03-01 18:00:00,17.0,157.111111,308.0,87.0,0.3
2019-03-01 19:00:00,15.7,4.488889,360.0,86.4,0.3
2019-03-01 20:00:00,15.9,0.0,398.0,83.4,0.3
2019-03-01 21:00:00,15.3,0.0,438.0,85.6,0.3
2019-03-01 22:00:00,15.3,0.0,470.0,85.2,0.3
2019-03-01 23:00:00,15.1,0.0,497.0,85.0,0.3
2019-03-02 00:00:00,14.9,0.0,526.0,83.7,0.3
2019-03-02 01:00:00,15.4,0.0,549.0,83.5,0.3
2019-03-02 02:00:00,15.2,0.0,575.0,84.9,0.3
2019-03-02 03:00:00,14.6,0.0,597.0,82.8,0.3
2019-03-02 04:00:00,15.0,0.0,620.0,85.3,0.3
2019-03-02 05:00:00,15.0,0.0,634.0,84.8,0.3
2019-03-02 06:00:00,15.3,0.0,646.0,82.9,0.3
2019-03-02 07:00:00,16.2,0.0,682.0,84.7,0.3
2019-03-02 08:00:00,17.5,67.333333,696.0,84.0,0.3
2019-03-02 09:00:00,19.3,341.155556,583.0,82.1,0.3
2019-03-02 10:00:00,21.9,655.377778,591.0,76.4,0.3
2019-03-02 11:00:00,23.9,875.333333,740.0,73.9,0.3
2019-03-02 12:00:00,24.8,983.066667,540.0,68.9,0.3
2019-03-02 13:00:00,26.5,1077.333333,510.0,66.0,0.3
2019-03-02 14:00:00,26.9,1059.377778,552.0,68.5,0.3
2019-03-02 15:00:00,24.1,929.2,442.0,73.5,0.3
2019-03-02 16:00:00,22.4,538.666667,309.0,77.8,0.3
2019-03-02 17:00:00,20.4,417.466667,267.0,79.1,0.3
2019-03-02 18:00:00,16.5,85.288889,332.0,86.8,0.3
2019-03-02 19:00:00,15.3,4.488889,386.0,90.3,0.3
2019-03-02 20:00:00,15.9,0.0,424.0,86.0,0.3
2019-03-02 21:00:00,15.8,0.0,442.0,85.9,0.3
2019-03-02 22:00:00,16.1,0.0,467.0,85.3,0.3
2019-03-02 23:00:00,15.9,0.0,495.0,84.7,0.3
2019-03-03 00:00:00,15.6,0.0,516.0,84.9,0.3
2019-03-03 01:00:00,15.2,0.0,549.0,85.5,0.3
2019-03-03 02:00:00,15.2,0.0,579.0,87.1,0.3
2019-03-03 03:00:00,15.1,0.0,604.0,83.9,0.3
2019-03-03 04:00:00,15.4,0.0,623.0,84.1,0.3
2019-03-03 05:00:00,15.5,0.0,633.0,83.0,0.3
2019-03-03 06:00:00,16.0,0.0,642.0,85.3,0.3
2019-03-03 07:00:00,16.5,0.0,663.0,84.8,0.3
2019-03-03 08:00:00,16.6,40.4,662.0,85.4,0.3
2019-03-03 09:00:00,18.3,242.4,581.0,83.9,0.3
2019-03-03 10:00:00,21.3,498.266667,563.0,76.8,0.3
2019-03-03 11:00:00,23.9,740.666667,642.0,69.1,0.3
2019-03-03 12:00:00,24.0,920.222222,558.0,69.1,0.3
2019-03-03 13:00:00,24.2,839.422222,598.0,70.1,0.3
2019-03-03 14:00:00,23.8,655.377778,621.0,76.9,0.3
2019-03-03 15:00:00,20.8,399.511111,451.0,83.1,0.3
2019-03-03 16:00:00,19.8,161.6,400.0,92.1,0.3
2019-03-03 17:00:00,18.7,130.177778,381.0,93.4,0.3
2019-03-03 18:00:00,15.3,53.866667,382.0,85.9,0.3
2019-03-03 19:00:00,15.5,4.488889,411.0,89.3,0.3
2019-03-03 20:00:00,15.8,0.0,427.0,85.1,0.3
2019-03-03 21:00:00,16.1,0.0,453.0,86.3,0.3
2019-03-03 22:00:00,16.0,0.0,451.0,85.6,0.3
2019-03-03 23:00:00,16.0,0.0,461.0,85.7,0.3
2019-03-04 00:00:00,16.2,0.0,489.0,87.5,0.3
2019-03-04 01:00:00,15.8,0.0,519.0,86.4,0.3
2019-03-04 02:00:00,15.8,0.0,553.0,85.1,0.3
2019-03-04 03:00:00,15.6,0.0,577.0,87.4,0.3
2019-03-04 04:00:00,15.7,0.0,599.0,86.7,0.3
2019-03-04 05:00:00,16.3,0.0,590.0,85.4,0.3
2019-03-04 06:00:00,16.3,0.0,576.0,83.6,0.3
2019-03-04 07:00:00,16.9,0.0,574.0,88.0,0.3
2019-03-04 08:00:00,17.9,40.4,540.0,88.1,0.3
2019-03-04 09:00:00,18.4,197.511111,460.0,88.0,0.3
2019-03-04 10:00:00,20.2,412.977778,643.0,82.2,0.3
2019-03-04 11:00:00,23.3,763.111111,548.0,76.4,0.3
2019-03-04 12:00:00,24.0,1005.511111,575.0,70.0,0.3
2019-03-04 13:00:00,25.6,1086.311111,570.0,68.5,0.3
2019-03-04 14:00:00,26.9,1077.333333,501.0,73.2,0.3
2019-03-04 15:00:00,25.6,951.644444,536.0,72.5,0.3
2019-03-04 16:00:00,23.8,722.711111,279.0,78.5,0.3
2019-03-04 17:00:00,21.0,435.422222,271.0,86.3,0.3
2019-03-04 18:00:00,17.1,157.111111,311.0,87.6,0.3
2019-03-04 19:00:00,15.6,8.977778,361.0,85.1,0.3
2019-03-04 20:00:00,15.5,0.0,415.0,84.5,0.3
2019-03-04 21:00:00,16.0,0.0,448.0,83.5,0.3
2019-03-04 22:00:00,15.7,0.0,487.0,83.3,0.3
2019-03-04 23:00:00,15.6,0.0,514.0,84.6,0.3
2019-03-05 00:00:00,15.6,0.0,541.0,83.6,0.3
2019-03-05 01:00:00,15.6,0.0,567.0,85.1,0.3
2019-03-05 02:00:00,15.8,0.0,595.0,84.1,0.3
2019-03-05 03:00:00,15.9,0.0,622.0,84.1,0.3
2019-03-05 04:00:00,15.7,0.0,642.0,85.9,0.3
2019-03-05 05:00:00,15.6,0.0,651.0,86.2,0.3
2019-03-05 06:00:00,15.9,0.0,586.0,84.8,0.3
2019-03-05 07:00:00,16.8,0.0,609.0,86.4,0.3
2019-03-05 08:00:00,17.6,67.333333,627.0,85.5,0.3
2019-03-05 09:00:00,18.1,264.844444,547.0,84.3,0.3
2019-03-05 10:00:00,20.7,552.133333,618.0,76.5,0.3
2019-03-05 11:00:00,23.0,767.6,547.0,71.9,0.3
2019-03-05 12:00:00,23.5,781.066667,556.0,73.0,0.3
2019-03-05 13:00:00,23.8,749.644444,602.0,75.3,0.3
2019-03-05 14:00:00,22.8,592.533333,588.0,74.4,0.3
2019-03-05 15:00:00,21.5,430.933333,449.0,83.1,0.3
2019-03-05 16:00:00,20.6,291.777778,343.0,91.1,0.3
2019-03-05 17:00:00,19.2,184.044444,334.0,91.8,0.3
2019-03-05 18:00:00,17.0,85.288889,356.0,91.8,0.3
2019-03-05 19:00:00,15.3,4.488889,396.0,89.2,0.3
2019-03-05 20:00:00,15.7,0.0,435.0,86.9,0.3
2019-03-05 21:00:00,15.9,0.0,452.0,86.6,0.3
2019-03-05 22:00:00,15.9,0.0,465.0,85.4,0.3
2019-03-05 23:00:00,16.0,0.0,485.0,86.8,0.3
2019-03-06 00:00:00,15.9,0.0,504.0,87.0,0.3
2019-03-06 01:00:00,15.8,0.0,515.0,87.1,0.3
2019-03-06 02:00:00,16.0,0.0,532.0,84.3,0.3
2019-03-06 03:00:00,15.6,0.0,545.0,87.6,0.3
2019-03-06 04:00:00,15.9,0.0,541.0,86.3,0.3
2019-03-06 05:00:00,15.9,0.0,539.0,85.2,0.3
2019-03-06 06:00:00,16.6,0.0,524.0,85.7,0.3
2019-03-06 07:00:00,17.3,0.0,552.0,89.3,0.3
2019-03-06 08:00:00,17.3,40.4,524.0,88.2,0.3
2019-03-06 09:00:00,19.1,224.444444,645.0,84.1,0.3
2019-03-06 10:00:00,21.1,354.622222,620.0,82.5,0.3
2019-03-06 11:00:00,23.5,834.933333,585.0,65.4,0.3
2019-03-06 12:00:00,24.7,1032.444444,504.0,61.2,0.3
2019-03-06 13:00:00,26.5,1126.711111,635.0,58.4,0.3
2019-03-06 14:00:00,27.5,1099.777778,420.0,61.3,0.3
2019-03-06 15:00:00,23.7,942.666667,421.0,61.7,0.3
2019-03-06 16:00:00,21.7,210.977778,279.0,82.0,0.3
2019-03-06 17:00:00,21.5,269.333333,243.0,83.6,0.3
2019-03-06 18:00:00,17.7,94.266667,314.0,82.9,0.3
2019-03-06 19:00:00,15.8,8.977778,371.0,85.8,0.3
2019-03-06 20:00:00,16.0,0.0,394.0,83.2,0.3
2019-03-06 21:00:00,16.2,0.0,414.0,81.5,0.3
2019-03-06 22:00:00,16.0,0.0,449.0,81.9,0.3
2019-03-06 23:00:00,16.2,0.0,469.0,83.7,0.3
2019-03-07 00:00:00,16.3,0.0,490.0,82.3,0.3
2019-03-07 01:00:00,16.3,0.0,518.0,83.0,0.3
2019-03-07 02:00:00,16.2,0.0,532.0,84.0,0.3
2019-03-07 03:00:00,15.9,0.0,559.0,83.6,0.3
2019-03-07 04:00:00,15.7,0.0,579.0,84.5,0.3
2019-03-07 05:00:00,15.8,0.0,598.0,84.0,0.3
2019-03-07 06:00:00,16.3,0.0,629.0,84.0,0.3
2019-03-07 07:00:00,16.7,0.0,637.0,83.6,0.3
2019-03-07 08:00:00,17.2,22.444444,662.0,86.3,0.3
2019-03-07 09:00:00,18.3,139.155556,617.0,86.9,0.3
2019-03-07 10:00:00,18.0,354.622222,561.0,87.8,0.3
2019-03-07 11:00:00,18.4,480.311111,759.0,85.9,0.3
2019-03-07 12:00:00,24.2,597.022222,575.0,70.0,0.3
2019-03-07 13:00:00,24.3,821.466667,605.0,75.9,0.3
2019-03-07 14:00:00,25.6,673.333333,489.0,65.2,0.3
2019-03-07 15:00:00,26.0,525.2,483.0,70.1,0.3
2019-03-07 16:00:00,22.4,870.844444,285.0,78.0,0.3
2019-03-07 17:00:00,21.4,516.222222,218.0,84.8,0.3
2019-03-07 18:00:00,16.9,202.0,277.0,87.1,0.3
2019-03-07 19:00:00,15.5,17.955556,340.0,87.6,0.3
2019-03-07 20:00:00,16.2,0.0,379.0,83.3,0.3
2019-03-07 21:00:00,15.6,0.0,405.0,84.5,0.3
2019-03-07 22:00:00,16.1,0.0,450.0,84.0,0.3
2019-03-07 23:00:00,16.2,0.0,477.0,84.1,0.3
2019-03-08 00:00:00,16.2,0.0,509.0,82.1,0.3
2019-03-08 01:00:00,16.2,0.0,541.0,83.8,0.3
2019-03-08 02:00:00,15.9,0.0,564.0,84.9,0.3
2019-03-08 03:00:00,15.8,0.0,590.0,85.1,0.3
2019-03-08 04:00:00,15.9,0.0,615.0,85.1,0.3
2019-03-08 05:00:00,16.1,0.0,625.0,84.1,0.3
2019-03-08 06:00:00,16.3,0.0,645.0,84.7,0.3
2019-03-08 07:00:00,17.0,0.0,670.0,84.4,0.3
2019-03-08 08:00:00,17.9,121.2,683.0,85.7,0.3
2019-03-08 09:00:00,19.8,457.866667,576.0,79.2,0.3
2019-03-08 10:00:00,24.2,803.511111,598.0,71.4,0.3
2019-03-08 11:00:00,24.2,1077.333333,536.0,65.2,0.3
2019-03-08 12:00:00,26.6,1274.844444,617.0,65.4,0.3
2019-03-08 13:00:00,27.4,1382.577778,476.0,58.9,0.3
2019-03-08 14:00:00,27.7,1351.155556,491.0,58.1,0.3
2019-03-08 15:00:00,27.6,1180.577778,610.0,61.4,0.3
2019-03-08 16:00:00,25.8,929.2,269.0,67.3,0.3
2019-03-08 17:00:00,22.2,592.533333,272.0,77.3,0.3
2019-03-08 18:00:00,17.7,251.377778,317.0,81.9,0.3
2019-03-08 19:00:00,16.0,13.466667,359.0,83.7,0.3
2019-03-08 20:00:00,15.7,0.0,414.0,83.5,0.3
2019-03-08 21:00:00,16.0,0.0,454.0,83.8,0.3
2019-03-08 22:00:00,15.5,0.0,484.0,83.7,0.3
2019-03-08 23:00:00,15.6,0.0,520.0,81.5,0.3
2019-03-09 00:00:00,15.9,0.0,553.0,82.2,0.3
2019-03-09 01:00:00,15.8,0.0,574.0,82.4,0.3
2019-03-09 02:00:00,15.9,0.0,593.0,79.9,0.3
2019-03-09 03:00:00,16.0,0.0,600.0,84.1,0.3
2019-03-09 04:00:00,15.8,0.0,617.0,83.1,0.3
2019-03-09 05:00:00,15.6,0.0,641.0,84.5,0.3
2019-03-09 06:00:00,16.6,0.0,661.0,85.3,0.3
2019-03-09 07:00:00,17.2,0.0,689.0,84.6,0.3
2019-03-09 08:00:00,18.3,89.777778,685.0,85.0,0.3
2019-03-09 09:00:00,19.1,350.133333,643.0,77.0,0.3
2019-03-09 10:00:00,22.6,785.555556,584.0,68.4,0.3
2019-03-09 11:00:00,23.5,785.555556,562.0,66.2,0.3
2019-03-09 12:00:00,25.5,1131.2,567.0,61.3,0.3
2019-03-09 13:00:00,26.3,1180.577778,483.0,53.0,0.3
2019-03-09 14:00:00,26.3,1059.377778,492.0,60.9,0.3
2019-03-09 15:00:00,25.5,830.444444,473.0,72.0,0.3
2019-03-09 16:00:00,25.3,749.644444,272.0,70.5,0.3
2019-03-09 17:00:00,21.3,372.577778,250.0,78.5,0.3
2019-03-09 18:00:00,16.8,134.666667,312.0,77.3,0.3
2019-03-09 19:00:00,16.8,8.977778,360.0,82.5,0.3
2019-03-09 20:00:00,16.4,0.0,396.0,83.1,0.3
2019-03-09 21:00:00,16.1,0.0,429.0,84.7,0.3
2019-03-09 22:00:00,16.3,0.0,450.0,84.7,0.3
2019-03-09 23:00:00,16.3,0.0,450.0,82.6,0.3
2019-03-10 00:00:00,16.7,0.0,451.0,83.7,0.3
2019-03-10 01:00:00,16.7,0.0,440.0,83.4,0.3
2019-03-10 02:00:00,16.5,0.0,446.0,82.9,0.3
2019-03-10 03:00:00,16.3,0.0,447.0,83.0,0.3
2019-03-10 04:00:00,16.0,0.0,492.0,83.5,0.3
2019-03-10 05:00:00,15.9,0.0,506.0,84.2,0.3
2019-03-10 06:00:00,15.8,0.0,497.0,85.7,0.3
2019-03-10 07:00:00,16.5,0.0,513.0,88.2,0.3
2019-03-10 08:00:00,16.7,13.466667,494.0,87.6,0.3
2019-03-10 09:00:00,17.4,89.777778,685.0,90.0,0.3
2019-03-10 10:00:00,18.2,170.577778,566.0,90.7,0.3
2019-03-10 11:00:00,17.5,175.066667,546.0,89.5,0.3
2019-03-10 12:00:00,19.3,300.755556,602.0,87.2,0.3
2019-03-10 13:00:00,18.1,350.133333,608.0,87.0,0.3
2019-03-10 14:00:00,17.4,278.311111,479.0,84.7,0.3
2019-03-10 15:00:00,16.5,237.911111,539.0,85.5,0.3
2019-03-10 16:00:00,17.7,166.088889,355.0,86.9,0.3
2019-03-10 17:00:00,17.9,85.288889,362.0,88.3,0.3
2019-03-10 18:00:00,17.2,31.422222,380.0,88.1,0.3
2019-03-10 19:00:00,16.0,8.977778,403.0,88.1,0.3
2019-03-10 20:00:00,15.4,0.0,425.0,88.5,0.3
2019-03-10 21:00:00,15.3,0.0,441.0,84.8,0.3
2019-03-10 22:00:00,15.2,0.0,475.0,83.4,0.3
2019-03-10 23:00:00,15.2,0.0,502.0,83.0,0.3
2019-03-11 00:00:00,15.3,0.0,524.0,83.8,0.3
2019-03-11 01:00:00,15.4,0.0,555.0,81.9,0.3
2019-03-11 02:00:00,15.4,0.0,573.0,83.4,0.3
2019-03-11 03:00:00,15.1,0.0,598.0,84.2,0.3
2019-03-11 04:00:00,15.1,0.0,616.0,86.4,0.3
2019-03-11 05:00:00,15.1,0.0,630.0,86.4,0.3
2019-03-11 06:00:00,16.2,0.0,636.0,83.3,0.3
2019-03-11 07:00:00,17.1,0.0,664.0,84.9,0.3
2019-03-11 08:00:00,18.4,121.2,661.0,85.3,0.3
2019-03-11 09:00:00,19.2,314.222222,639.0,82.3,0.3
2019-03-11 10:00:00,22.4,682.311111,617.0,72.9,0.3
2019-03-11 11:00:00,21.6,619.466667,567.0,75.7,0.3
2019-03-11 12:00:00,21.9,668.844444,678.0,80.4,0.3
2019-03-11 13:00:00,21.2,493.777778,618.0,83.9,0.3
2019-03-11 14:00:00,19.4,354.622222,714.0,87.6,0.3
2019-03-11 15:00:00,18.7,210.977778,564.0,91.3,0.3
2019-03-11 16:00:00,17.3,103.244444,498.0,90.5,0.3
2019-03-11 17:00:00,17.4,107.733333,484.0,93.5,0.3
2019-03-11 18:00:00,15.9,26.933333,444.0,88.7,0.3
2019-03-11 19:00:00,15.8,4.488889,414.0,85.7,0.3
2019-03-11 20:00:00,15.5,0.0,427.0,85.3,0.3
2019-03-11 21:00:00,15.8,0.0,429.0,86.1,0.3
2019-03-11 22:00:00,15.0,0.0,453.0,87.3,0.3
2019-03-11 23:00:00,15.7,0.0,462.0,86.1,0.3
2019-03-12 00:00:00,15.9,0.0,461.0,85.4,0.3
2019-03-12 01:00:00,15.5,0.0,459.0,84.5,0.3
2019-03-12 02:00:00,15.8,0.0,456.0,85.4,0.3
2019-03-12 03:00:00,15.3,0.0,440.0,84.5,0.3
2019-03-12 04:00:00,15.2,0.0,470.0,83.5,0.3
2019-03-12 05:00:00,16.0,0.0,490.0,85.7,0.3
2019-03-12 06:00:00,16.1,0.0,477.0,87.5,0.3
2019-03-12 07:00:00,17.0,0.0,496.0,86.1,0.3
2019-03-12 08:00:00,17.3,71.822222,482.0,85.6,0.3
2019-03-12 09:00:00,17.8,354.622222,634.0,86.0,0.3
2019-03-12 10:00:00,19.1,372.577778,631.0,85.0,0.3
2019-03-12 11:00:00,20.6,965.111111,490.0,70.9,0.3
2019-03-12 12:00:00,20.0,839.422222,532.0,73.2,0.3
2019-03-12 13:00:00,20.0,888.8,767.0,83.4,0.3
2019-03-12 14:00:00,22.9,704.755556,528.0,71.9,0.3
2019-03-12 15:00:00,23.7,906.755556,592.0,77.7,0.3
2019-03-12 16:00:00,20.7,439.911111,300.0,87.7,0.3
2019-03-12 17:00:00,16.6,224.444444,305.0,88.2,0.3
2019-03-12 18:00:00,16.5,35.911111,350.0,85.8,0.3
2019-03-12 19:00:00,15.5,0.0,397.0,85.1,0.3
2019-03-12 20:00:00,15.3,0.0,432.0,85.3,0.3
2019-03-12 21:00:00,15.2,0.0,455.0,81.4,0.3
2019-03-12 22:00:00,15.3,0.0,490.0,84.7,0.3
2019-03-12 23:00:00,15.3,0.0,517.0,83.8,0.3
2019-03-13 00:00:00,15.3,0.0,538.0,84.6,0.3
2019-03-13 01:00:00,15.0,0.0,567.0,85.1,0.3
2019-03-13 02:00:00,15.4,0.0,592.0,82.8,0.3
2019-03-13 03:00:00,15.5,0.0,614.0,84.6,0.3
2019-03-13 04:00:00,15.5,0.0,630.0,83.9,0.3
2019-03-13 05:00:00,15.2,0.0,649.0,85.4,0.3
2019-03-13 06:00:00,15.9,0.0,660.0,84.9,0.3
2019-03-13 07:00:00,16.3,0.0,682.0,83.8,0.3
2019-03-13 08:00:00,18.1,148.133333,678.0,85.1,0.3
2019-03-13 09:00:00,19.3,444.4,573.0,80.1,0.3
2019-03-13 10:00:00,22.8,641.911111,590.0,76.2,0.3
2019-03-13 11:00:00,23.9,969.6,543.0,66.1,0.3
2019-03-13 12:00:00,24.5,1059.377778,585.0,62.7,0.3
2019-03-13 13:00:00,26.7,1440.933333,587.0,57.7,0.3
2019-03-13 14:00:00,26.2,1396.044444,463.0,62.2,0.3
2019-03-13 15:00:00,25.9,1234.444444,527.0,65.7,0.3
2019-03-13 16:00:00,25.6,776.577778,254.0,74.4,0.3
2019-03-13 17:00:00,21.6,632.933333,221.0,82.7,0.3
2019-03-13 18:00:00,17.1,291.777778,261.0,83.6,0.3
2019-03-13 19:00:00,15.6,26.933333,321.0,82.9,0.3
2019-03-13 20:00:00,15.4,0.0,362.0,80.7,0.3
2019-03-13 21:00:00,16.1,0.0,402.0,84.0,0.3
